ltable_id,rtable_id,label
632,1183,0
31,22508,0
1185,17832,0
722,27778,0
763,27640,0
1392,1832,0
1157,28977,0
1944,16906,0
2467,14998,0
528,15622,0
1721,28214,0
1954,1903,1
333,16374,0
1774,27401,1
2338,18926,0
1583,1043,0
2588,2961,0
1953,11368,0
1439,24994,0
1179,29566,0
1856,26416,0
936,26901,1
307,2509,1
1683,27827,0
720,2758,0
1840,22490,0
1981,22722,0
658,24437,0
2277,21351,0
1829,26775,0
2185,23948,0
1015,13223,0
1316,11775,0
604,12466,0
1254,17625,1
2256,26179,0
1578,17285,0
2614,24194,1
1510,23877,1
1233,23180,1
2487,27703,0
618,24138,0
775,25702,1
41,11056,0
996,18487,0
1529,28465,0
570,19923,0
95,20258,1
82,23500,0
2256,17062,0
604,1183,0
1346,27523,0
2128,14556,0
632,15934,0
1829,10241,0
40,16353,0
2107,10139,1
792,17599,1
589,10611,1
1364,13262,0
846,23658,0
1462,21956,0
1111,17855,1
788,28789,1
2300,23774,0
1633,28132,0
1612,19441,0
2431,2488,0
1968,16881,0
2517,19180,1
525,11260,0
1094,13843,0
267,2235,0
1523,12019,0
837,25574,1
2359,29396,0
95,17648,0
2211,2577,0
526,2870,0
267,12540,0
1264,18854,0
2510,16807,0
1953,20602,0
2195,10695,0
2161,28746,0
2396,18168,0
1336,14554,1
1868,13731,0
1451,26223,1
703,17892,0
1867,18567,0
2101,17005,0
713,22340,0
595,20104,0
2483,2170,0
1683,28758,0
2392,1671,0
337,28587,0
2036,23133,0
2280,10637,0
2186,14595,1
1207,20214,1
1138,15380,1
888,14565,1
1431,12263,0
2388,14281,0
2374,18632,0
797,21296,0
570,2161,0
570,11056,0
1921,22056,0
1051,16833,0
528,25396,0
2462,27855,0
2076,1887,0
1846,22024,0
1007,19062,1
2552,24504,0
867,12061,1
995,23118,0
2431,18926,0
1543,20258,0
1883,29125,0
95,27198,1
667,16881,0
1594,21786,1
1749,2870,0
505,11758,0
2219,16192,0
95,24667,0
1073,11028,1
2303,15620,1
1841,22490,0
1529,24018,0
283,13398,1
736,10163,0
659,13262,0
2125,21637,0
1829,20624,0
401,24504,0
2466,1113,0
2309,15345,1
914,11853,1
1671,25566,0
2303,28431,1
1519,17415,1
1960,12904,0
1028,26913,1
1401,23109,0
1826,17317,0
318,27009,0
2443,1113,0
716,21921,0
562,28180,0
1583,29808,0
2466,13325,0
658,18894,0
781,25371,0
858,2389,0
529,16604,0
1011,21272,1
2481,2004,0
2560,17566,0
1612,11678,0
1640,15825,0
1363,2604,0
2531,15639,0
1785,2832,0
367,15743,0
178,23036,1
956,1626,1
942,16381,1
720,12644,0
1742,22351,0
986,13989,0
798,12097,0
1920,16634,0
69,12154,1
1826,23534,0
1006,11087,0
1268,15841,1
1109,19769,0
670,15639,0
703,12263,1
2188,16579,0
42,29717,0
2538,18751,0
1561,13007,0
1531,2546,0
1580,15862,0
755,17037,1
2609,15812,0
2553,18271,1
95,20026,0
2355,20140,0
1435,17473,0
713,15065,0
2481,24116,0
1828,13700,0
1518,1043,0
526,15491,0
515,20155,0
1200,27863,0
2572,26349,0
19,22308,0
2431,27955,0
1949,11056,0
1692,24779,0
1163,18970,1
2563,17380,1
2423,18329,0
1602,20963,0
778,23362,0
2307,11856,0
1342,15024,0
1270,28214,0
1785,12439,0
1074,27702,0
2246,28530,1
1111,29703,1
1398,11170,0
632,15530,0
2431,12481,0
632,19278,0
2099,22006,0
1849,14321,1
659,28959,0
253,2988,0
1701,24841,0
1426,11975,1
1841,23948,0
1998,25761,0
1840,16906,0
390,14023,0
2332,27684,0
472,28669,0
814,23844,1
783,11839,0
1841,13025,0
758,18721,0
98,11270,0
518,29632,0
56,23411,0
1828,29605,0
2513,26355,0
1583,24963,0
1933,26879,0
2558,24944,0
1180,18705,1
2466,10637,0
339,16591,0
1855,20464,0
1234,12642,1
19,20343,0
277,2518,0
2466,10507,0
612,11368,0
2342,2170,0
2188,22137,0
1697,27387,0
1734,28947,0
2262,13380,1
2195,15699,0
961,22839,0
2474,19592,1
2564,24018,0
2491,13025,0
1200,22975,0
258,28648,0
2069,22917,0
2222,2389,0
280,20657,0
1912,24948,0
1716,25417,0
772,26107,0
2464,28866,0
1292,24963,0
2270,2871,0
1721,23695,0
1133,16835,1
1901,13295,0
841,16388,0
2336,12708,0
427,16289,0
584,25127,1
2603,25469,0
1829,16892,0
1074,18299,0
1543,22635,0
1741,13782,0
1741,24023,0
2614,26660,1
512,11042,1
215,20032,0
1320,15156,1
1727,10337,0
2305,10059,1
364,26027,0
2432,24963,0
772,23783,0
1031,19304,0
861,22839,0
363,18910,0
468,26483,0
12,28322,0
1712,17562,0
2386,10564,1
2427,17906,0
2300,18727,0
421,26129,0
2113,17040,0
2076,2569,0
2432,28437,0
749,15938,0
741,25469,0
645,19036,0
1448,15735,1
1926,20624,0
2505,2988,0
652,25454,0
1298,19158,1
721,13699,0
1834,26019,1
399,10752,0
1004,11019,0
1439,27684,0
1397,2389,0
2300,18082,0
647,26019,0
716,21028,0
1004,22661,0
1841,19923,0
1127,18168,0
1944,19535,0
584,11523,1
1735,13989,0
1419,24548,0
884,19262,0
1901,13424,0
2528,16543,0
1997,25523,1
2126,22505,0
1288,1334,0
1953,26107,1
1529,2849,0
1815,11823,0
441,10912,1
1749,22716,0
211,11368,0
689,28440,0
1759,12712,0
2549,1151,1
1488,20214,0
2245,26179,0
1842,15339,0
1953,23646,0
1045,27022,0
1953,24387,0
1172,28227,0
2372,15938,0
1229,22798,0
194,29979,0
1138,17487,0
2249,28688,0
2515,10179,0
1445,10542,0
947,25814,0
1247,14915,0
814,13799,1
1954,24387,0
2280,17209,0
1200,22295,0
335,19224,1
288,16892,0
861,2235,0
2588,14605,0
408,14557,0
2046,23418,0
995,26280,0
101,21928,1
689,2656,0
737,13005,0
1401,20147,0
1407,25869,0
562,22722,0
1949,26324,0
800,29561,0
2561,26155,0
156,28465,0
526,13449,0
1618,13007,0
610,17915,0
969,16881,0
612,27198,0
392,27382,0
665,17886,0
1775,21286,0
156,12395,0
1213,11823,0
45,1845,0
2282,20363,0
2276,1877,1
1640,18122,0
513,21851,1
1127,1844,0
1683,18526,0
1145,12142,0
1039,10695,0
703,18601,0
800,25574,0
385,26759,1
2609,11614,0
2030,27136,0
543,26552,0
973,2762,0
1560,11747,0
192,13744,1
75,13297,0
1594,28385,0
1830,2219,0
627,25771,1
858,21192,0
1750,12964,1
883,25277,0
2208,28594,0
1901,10507,1
1213,24387,0
1194,23586,0
942,13830,1
1714,1114,0
2607,26916,0
1349,28867,0
2386,21618,0
228,28097,0
763,25655,1
527,18085,0
1616,23708,1
2424,26785,1
1664,26127,0
2490,11134,1
1817,27315,1
2374,13700,0
1561,22590,0
1099,20353,0
2193,18279,1
1158,19344,0
1677,27776,1
67,20322,1
209,19656,0
1061,13989,0
1012,10545,0
1728,16040,0
883,29969,1
630,1341,0
668,11223,1
1640,1047,0
1329,26708,1
1185,13482,0
1560,11379,0
2005,16650,0
2290,18400,1
1424,16456,0
1524,16845,1
791,11813,0
2427,12067,0
2280,25433,0
973,21047,0
1131,13873,0
651,2512,1
529,1303,0
1792,14554,0
758,24648,0
1560,1114,0
1855,24733,0
1966,13073,1
2312,28422,0
1229,11605,0
725,12742,1
768,26448,1
713,29569,0
1572,10483,0
2385,13814,0
1288,26107,0
2099,10578,0
1176,202,0
1229,11006,1
1129,25614,0
1620,16714,0
126,16755,0
144,20704,1
2338,27440,0
1518,25475,0
1594,29125,0
1561,25298,0
1739,15190,0
2464,16223,0
2122,12894,1
334,17280,1
1161,22454,1
632,24092,0
1618,11099,0
155,2235,0
184,16647,0
2216,23579,0
1001,23835,1
1421,28214,0
2588,11202,0
136,29409,0
1213,13903,0
1442,12644,0
2036,21637,0
1077,25136,0
1264,23948,0
736,15622,0
2295,11202,0
2507,19422,0
95,25654,0
56,21283,0
640,27459,0
246,23500,1
953,24733,0
1707,19926,1
1829,12676,0
1375,21635,0
899,16374,0
74,21047,0
1920,29378,0
632,28437,0
1458,11210,1
2285,12603,1
1511,14822,0
1439,13903,0
2232,15195,0
682,21454,0
2533,22278,1
1828,29277,1
1920,29061,0
1335,14213,1
2256,29360,0
2295,27909,0
95,19718,0
1421,28223,0
1365,2617,0
1401,1909,0
1665,11275,1
996,11056,0
237,23539,0
2608,12112,0
2443,21895,0
1785,26545,0
525,20284,0
242,2357,0
1989,28277,0
809,26759,0
267,29979,0
861,12540,0
2399,27909,0
143,24182,1
1749,29504,0
1963,26608,1
1821,25586,0
2562,27953,0
1558,25298,0
2356,20669,0
291,20967,0
1830,23389,0
1330,29204,0
903,16601,0
1945,10067,0
2587,21763,0
1213,25654,0
1189,18237,0
1200,14084,0
959,295,1
1622,16547,1
1247,13073,0
6,1845,0
1621,1825,1
1793,18031,0
703,13018,0
2560,15024,0
1872,17550,0
1247,1544,0
604,19307,0
2538,24648,0
620,191,0
1518,15386,0
562,11541,0
1342,23579,0
2361,21351,0
1066,21453,1
1401,17353,0
1920,26155,0
95,1047,1
2128,28883,0
245,18373,0
1706,17005,0
1185,1530,0
2006,16576,0
2466,2961,0
899,20194,1
2096,28108,0
256,11663,1
363,23036,0
1898,26594,0
302,1996,0
2581,23578,1
1796,24705,0
2399,11202,0
1827,2235,0
1321,101,1
2100,20050,0
2028,14586,0
177,23241,0
2577,23079,0
562,1845,0
1442,26179,0
547,20149,1
2300,1183,0
631,17648,0
2399,13295,0
2139,17701,0
2310,25211,1
2467,24083,1
1770,17474,0
2564,28460,0
561,2576,0
1145,12395,0
789,26050,1
1686,17369,1
1981,22975,0
367,25043,0
1259,27855,0
1493,14123,1
2524,15400,1
1981,10387,0
1873,26331,1
1648,22756,0
521,14632,1
2040,25210,1
335,18841,0
1841,17860,0
2433,24841,0
2395,26463,1
608,28961,1
1985,18225,0
829,15303,0
1122,27113,0
1531,10964,0
1564,21868,0
2126,13903,0
94,2486,0
530,22680,1
1691,24972,1
1525,26496,0
538,22699,0
2579,13063,0
1487,27270,0
1713,12955,0
2489,29821,0
1392,17775,0
178,18910,0
104,19853,0
160,16881,0
1923,27387,0
1302,18009,0
2211,16353,0
1543,23646,0
2483,13325,0
19,20848,0
1576,21024,0
2565,29360,0
1749,13449,0
2607,23470,0
810,14140,1
1717,12395,0
1829,13622,0
2481,29802,0
2574,19840,1
1490,12871,1
1401,24023,0
592,12241,0
1587,23800,1
1419,14619,0
1953,1047,0
795,12064,0
2099,28074,0
1929,19214,0
2249,19081,0
2552,22349,0
2371,27631,0
95,29603,0
783,11036,0
2005,24841,0
2030,26233,0
155,29979,0
40,29405,0
280,1766,0
2396,16272,0
1000,2235,0
682,20876,0
85,21842,1
1133,28902,0
399,23036,0
527,25396,0
535,1303,0
1969,29405,0
659,15576,0
2300,2849,0
758,22490,0
613,1818,1
1433,21619,0
2554,18271,0
578,28440,0
615,19781,0
1327,24648,0
993,21985,0
2375,28041,1
1418,23176,0
861,25469,0
2208,1296,0
1811,1033,1
1864,14191,0
1742,26834,0
1049,19423,0
474,2576,0
612,19951,0
2332,17325,0
610,10890,1
2355,10586,0
441,1111,0
1487,12097,0
872,2834,1
687,25371,0
2572,2830,0
2528,18378,0
1683,17562,0
506,19588,0
1640,25353,0
408,14876,0
2082,27270,0
258,29415,1
1490,22030,0
1217,2444,0
295,22839,0
1247,17487,0
1114,18013,1
604,17377,0
176,29419,0
842,19205,0
791,21883,0
2615,1283,1
74,27784,0
2421,1869,0
2265,24733,0
343,12926,0
604,17390,0
910,21453,0
2167,24776,1
707,11056,0
1181,17384,0
1152,2629,0
562,26552,0
1023,28051,0
156,17566,0
840,191,0
2126,27684,0
1543,17648,0
487,2740,0
2030,11032,0
1874,22693,0
1954,27538,1
1750,14067,1
1920,23818,0
45,2518,0
732,17084,1
2533,18136,1
2538,27667,1
2564,19262,0
1311,19465,1
1583,13025,0
2221,2977,0
1826,19343,0
453,20236,0
2256,22756,1
1829,23948,0
2342,25433,0
169,2235,0
1034,16672,0
1530,23431,1
1874,17906,0
506,1580,0
2432,19307,0
788,15253,1
615,2776,0
992,14749,1
1138,17084,0
150,23465,0
612,27181,0
2527,14467,1
2519,25395,1
568,16311,0
2538,24625,0
2369,24983,1
1781,29954,0
277,18837,0
1834,10867,0
1793,22722,0
535,25761,0
2028,27486,0
1560,12344,0
90,19262,0
1775,13933,0
193,26609,1
1794,29378,0
3,25469,0
703,27440,0
1192,16205,0
1529,18329,0
141,27081,0
1536,13903,0
42,16311,0
594,15551,0
1409,22928,1
272,21340,0
72,17037,0
45,19280,0
329,25469,0
2505,25211,0
659,29184,1
2300,22295,0
2466,1095,0
1981,18082,0
1834,12731,0
1282,26552,0
1127,19923,0
273,13774,0
2446,18510,1
612,11409,0
178,21032,0
2615,2656,0
1206,21653,0
40,14402,0
1936,16304,0
2277,28447,0
47,12716,1
1899,19184,0
2226,23036,0
1640,13903,0
1640,13790,0
2001,21999,0
515,29784,0
563,25475,0
548,10990,0
1637,28920,0
1865,19799,1
2468,12676,0
1208,2912,1
112,18550,1
2588,25850,0
1703,12376,0
1977,29125,0
2552,17832,0
2270,17194,0
960,18900,0
2115,14499,0
1323,26178,0
716,26082,0
485,22699,1
2040,17415,0
1519,25396,0
155,25469,0
960,12263,0
861,29979,0
1618,11246,0
2552,14755,0
812,29717,0
1389,17730,1
2335,17835,0
574,2177,0
497,10410,0
1954,17648,0
455,27184,0
2354,25767,0
2085,26389,0
711,24483,0
1439,18988,0
1792,23531,0
18,18704,0
773,19423,0
2462,27843,0
1342,21309,0
903,25436,1
2338,1869,0
2420,13782,0
2338,22024,0
960,18727,0
2516,18361,0
2515,11329,0
1962,17169,0
306,28440,0
2492,2170,0
1261,14009,0
2500,25433,0
1759,22564,0
1172,10962,0
1288,27684,0
182,19205,0
1981,13318,0
1916,11528,0
1760,20909,0
2568,25353,1
2022,18326,1
2256,15133,0
787,16881,0
767,2235,0
373,11014,0
2505,19226,0
677,17906,0
182,10096,0
2563,21082,1
2168,16520,0
848,11678,0
1913,23677,0
2184,18279,0
563,10812,0
1445,12505,1
921,16613,1
2614,12452,0
2388,22167,0
404,17810,0
1610,23788,0
2468,21475,0
11,26143,0
1944,11839,0
1574,11648,0
2073,1517,1
1811,20734,0
2486,18968,0
1752,15195,0
961,29979,0
842,17297,0
783,15339,0
2492,27161,0
709,25614,0
2300,1845,0
94,29337,0
1051,2518,0
2403,21736,0
1244,19205,0
2608,2656,0
1760,23889,1
1187,118,1
1439,15038,0
1129,21902,1
1329,20343,1
612,14606,0
75,15217,0
2403,25767,0
151,19864,0
1987,12263,0
1127,28206,0
39,2563,1
304,16478,0
2049,12198,0
1065,15622,0
2604,25814,1
2380,17474,0
2597,18704,0
1852,29870,0
1833,20944,0
1079,23301,0
2342,18281,0
1543,1047,0
798,16499,0
1560,28051,0
179,27446,0
676,26380,0
1526,25814,0
671,28786,0
2211,15403,0
330,28522,0
2467,28207,1
2273,10744,1
1432,10535,0
1981,25475,0
1692,15020,0
566,20309,0
827,14510,0
1397,29913,0
670,12097,0
2374,29277,1
2220,23343,0
2443,17209,0
689,29227,1
333,26163,0
10,26207,1
931,19326,0
1253,23585,0
998,17124,0
2010,23315,1
1005,17987,0
195,18730,1
1529,18476,0
1836,1195,1
736,17214,0
1716,22493,1
1143,17492,0
1437,19610,0
1082,27021,0
1023,22731,1
2564,25475,0
635,11242,1
1671,2776,0
1960,16331,0
2492,17082,0
997,28743,0
2220,21475,0
393,29979,0
2216,16776,0
1539,17865,0
271,18398,1
1363,27182,0
441,20616,0
429,22620,0
522,13121,0
1114,15089,0
436,11082,0
1868,19344,0
1815,25654,0
1821,28305,0
974,20542,0
1404,26251,0
1180,11541,0
238,29895,0
208,23649,0
1692,11147,0
1438,26321,0
106,21481,0
1217,26178,1
1643,24387,0
40,29530,0
630,10646,0
1297,20129,0
519,15622,0
2358,12684,1
1334,10773,1
2385,1869,0
56,1980,0
238,22920,0
2096,28522,0
2578,17236,0
1912,12598,0
1625,1360,0
1468,28275,0
2295,25749,0
1172,12297,0
2256,17194,0
562,19262,0
1966,23369,0
1876,22693,0
263,2657,1
1816,16499,0
40,15796,0
971,26570,0
2269,27481,0
253,17892,0
2272,23822,0
1397,2113,0
2492,14605,0
628,25469,0
1455,26774,0
1367,13063,1
2332,2139,0
2565,13096,0
1348,20418,0
2564,12109,0
1920,29964,0
2220,18855,0
1543,1459,0
2173,13679,0
1465,11426,0
1960,28942,0
77,26914,0
1849,22463,1
1439,19951,0
842,29825,0
901,15551,0
713,17835,0
1049,19411,0
1845,27639,0
432,22470,1
1205,14294,1
1815,26107,0
534,16311,0
1923,13622,1
815,18149,1
418,11014,0
182,14217,0
2596,17592,1
787,23049,0
1561,23825,0
1794,1043,0
562,18926,0
1986,14535,0
5,17787,0
2538,28791,0
1096,1852,0
519,13705,0
2094,28022,0
1840,20243,0
1010,29277,0
818,25761,0
2341,11482,1
1264,13738,0
2029,26483,0
771,29979,0
2257,26806,0
713,11839,0
1846,1844,0
1498,28915,0
1491,23214,0
267,29717,0
2166,20353,0
1247,12344,0
954,25814,0
1815,24667,0
618,18621,0
1860,13793,0
625,23547,0
1698,15801,0
2565,15695,0
659,13025,0
1871,14016,1
2001,23049,0
1030,27870,1
2265,17274,0
1375,12732,0
1053,21004,0
1176,21730,1
1432,14642,0
750,23036,0
406,21327,0
944,17775,0
1827,29717,0
12,24966,0
1683,19055,0
1048,16762,1
773,17787,0
1133,26107,0
1829,25877,0
991,28184,1
649,1055,0
1015,27896,0
1213,19951,0
994,21278,0
1802,18328,0
160,29067,1
95,17171,0
295,12540,0
1633,21421,0
2491,11839,0
1688,28228,0
1213,22605,0
483,12540,0
632,11740,0
581,27784,0
2098,20236,1
937,26796,0
2513,23948,0
250,191,1
1146,17214,0
732,11384,0
1125,12344,0
211,22542,0
2211,22913,0
2278,18076,1
1802,11983,0
82,10560,0
997,16205,0
1842,23948,0
1051,24841,0
1735,22251,1
151,23392,0
1761,14929,0
2295,14876,0
1120,15368,1
1650,29140,1
730,27013,1
1876,27533,1
600,2762,0
272,26244,0
713,27470,0
600,21463,0
288,12676,0
1369,12273,0
859,20876,0
66,14340,1
1840,16974,0
1794,2245,0
840,26789,0
542,12222,0
304,23632,1
612,20602,0
1161,27113,0
1762,18023,0
713,22336,0
2603,2235,0
1712,27270,1
2216,28828,1
1541,10645,1
1612,17775,0
362,1283,0
2558,1319,0
19,25994,0
1807,19405,0
72,12227,1
140,11250,0
2320,21956,1
2280,27909,0
95,20480,0
1065,22074,0
2309,15135,0
840,24285,0
2343,22282,0
1429,23677,0
2185,20657,1
1388,16234,1
1229,26734,0
441,12890,0
1643,17648,0
1049,18476,0
267,22839,0
548,18057,0
1545,16240,1
2456,23243,0
2266,28831,1
2310,22336,0
783,16272,0
1518,29061,0
1049,11310,0
829,1303,0
1645,22913,0
1727,2364,0
177,25510,0
758,11839,0
1475,14259,0
1746,13262,0
1639,24084,0
151,27827,0
2375,2054,1
1288,25994,0
95,1459,0
2342,27909,0
1203,17976,0
95,26835,0
1999,23560,0
2507,24504,0
408,11202,0
497,24144,0
2297,15034,0
1316,29676,0
384,21463,1
2467,18337,0
1348,13435,0
1024,1217,0
721,2202,0
2272,15065,0
1350,13968,0
604,11310,0
1966,10784,1
2276,10535,1
56,16806,0
1944,29092,0
2249,24080,0
2005,24933,0
2338,19371,0
25,16350,1
1566,15378,0
375,17140,1
1200,1183,0
657,18487,0
1419,27311,0
1830,14556,0
1429,24414,0
1549,1307,0
1587,21192,0
771,22839,0
772,15801,0
2564,29061,0
1776,23948,0
1388,25134,1
325,16628,0
1200,29061,0
1200,25475,0
266,22857,0
2483,18281,0
2256,26822,0
1954,27198,0
1826,13713,0
1963,23065,1
1146,14364,0
44,26324,0
2349,29837,0
1439,19238,0
227,11938,0
703,29138,0
1443,16896,0
1909,24847,1
1031,24004,1
638,17927,1
1068,20020,1
2269,261,0
562,22024,0
604,19923,0
1435,12297,0
2005,10812,0
184,20160,0
2364,18817,0
1842,1766,0
1439,26554,0
695,13508,0
384,28335,0
1448,29517,0
1640,27198,0
2570,22839,0
632,24963,0
1626,18858,0
1369,18567,0
1152,12319,0
1193,15513,0
1549,13814,0
708,18242,0
234,25417,0
2578,23618,0
563,1043,0
1491,25396,0
1012,22308,0
2086,29605,1
584,27267,1
661,12540,0
1561,11678,0
1752,21619,0
2208,1043,0
612,13394,0
1610,28954,0
90,22722,0
721,13429,0
1203,2187,0
272,2219,1
2097,11165,0
1607,24444,0
1407,12112,0
562,14084,0
1912,12571,0
528,27082,0
2565,17164,0
1637,25664,0
2510,21479,0
141,20143,0
2538,26952,0
56,26191,0
2273,1979,1
2420,22536,0
1747,1410,1
434,28876,1
2466,17082,0
1901,10637,0
930,19199,0
1981,27863,0
1602,19883,0
1640,18988,0
1865,13262,0
631,19951,0
668,14634,1
996,16892,0
1746,23207,0
1365,17701,0
534,29979,0
1659,24966,0
2226,20155,0
1640,24183,0
1203,10805,0
466,15242,1
1953,11591,0
2505,25637,1
502,19549,0
1313,11409,0
772,19732,0
2568,19951,0
2166,19377,0
228,1095,0
883,20441,0
2050,22620,0
1396,14910,1
628,12540,0
164,27764,1
2538,29504,0
1617,17976,0
204,13121,0
2338,19423,0
1244,29184,0
2432,13968,0
1734,2457,1
156,12731,0
610,14395,1
2300,25475,0
1712,20764,0
1082,18345,0
611,27426,0
2363,11551,1
1350,28180,0
56,12829,0
2402,16635,0
1082,10812,0
2359,27759,0
566,24124,0
323,20396,0
2161,18794,0
2418,29405,0
1288,13394,0
2359,25211,0
761,2444,0
2342,27161,0
10,10999,0
1543,25994,1
2543,17331,0
1551,13263,1
1530,2128,0
1282,11541,0
45,18926,0
1884,23072,0
1647,17391,1
1308,18857,1
228,13424,0
667,20876,0
2161,19081,0
1043,23531,0
1875,25714,0
1738,27460,1
1680,25627,0
690,26049,1
1714,12344,0
151,17377,0
297,13830,0
1454,17892,0
2552,19422,0
1636,16242,0
1229,1274,0
2330,25433,0
40,29762,0
360,18611,1
974,10695,0
399,2977,0
2420,17387,0
1239,20764,0
1435,24116,0
1409,11204,1
1156,25741,0
2330,29815,0
2188,23783,0
254,19423,0
1133,19281,0
1555,28296,1
2295,10951,0
938,21340,0
1938,26578,1
1794,2706,0
291,2977,0
90,19307,0
399,2569,0
1816,28024,0
2468,21635,0
2320,261,1
1845,12097,0
859,21454,0
141,14825,1
2232,29605,0
1534,12241,1
781,15206,0
1591,20733,0
1105,13738,0
2101,23079,0
2490,11180,1
224,11014,0
1816,11329,0
512,25463,0
2444,2954,0
1746,12319,0
1037,24364,1
1012,24994,0
208,15795,0
1468,26801,0
441,15199,0
169,25469,0
1938,28022,0
